1.000000e+00 0.000000e+00 3.158261e-27
4.000000e+00 0.000000e+00 1.115997e-27
7.000000e+00 0.000000e+00 1.474307e-24
1.000000e+01 0.000000e+00 7.702341e-24
1.300000e+01 0.000000e+00 7.135126e-24
1.600000e+01 0.000000e+00 5.597773e-23
1.900000e+01 0.000000e+00 9.129708e-22
2.200000e+01 0.000000e+00 2.991802e-22
2.500000e+01 0.000000e+00 3.650182e-22
2.800000e+01 0.000000e+00 4.474408e-22
3.100000e+01 0.000000e+00 3.251588e-22
3.400000e+01 0.000000e+00 2.731216e-22
3.700000e+01 0.000000e+00 2.799568e-22
4.000000e+01 0.000000e+00 3.316549e-22
4.300000e+01 0.000000e+00 3.271386e-22
4.600000e+01 0.000000e+00 3.553198e-22
4.900000e+01 0.000000e+00 3.761307e-22
5.200000e+01 0.000000e+00 3.847227e-22
5.500000e+01 0.000000e+00 3.793156e-22
5.800000e+01 0.000000e+00 3.794096e-22
1.040000e+02 0.000000e+00 3.707935e-22
