8.700000e+01 9.446513e-06 1.021368e-06 1.532292e-07
8.800000e+01 9.168797e-06 1.221712e-06 1.759760e-07
8.900000e+01 9.072545e-06 1.217087e-06 2.045886e-07
9.000000e+01 7.821647e-06 9.981408e-07 2.154021e-07
9.100000e+01 7.792727e-06 9.937055e-07 1.916121e-07
9.200000e+01 8.695305e-06 1.043034e-06 1.799736e-07
9.300000e+01 8.998995e-06 9.476874e-07 1.837931e-07
9.400000e+01 5.068137e-06 1.051045e-06 1.753233e-07
9.500000e+01 5.175671e-06 9.225580e-07 1.657034e-07
9.600000e+01 6.358415e-06 7.580117e-07 1.739235e-07
9.700000e+01 6.465495e-06 7.415056e-07 1.800316e-07
9.800000e+01 6.326337e-06 7.039375e-07 1.801218e-07
9.900000e+01 6.327106e-06 7.004684e-07 1.830156e-07
1.000000e+02 4.982628e-06 6.287377e-07 1.799640e-07
