1.000000e+00 2.433586e-24 1.694687e-25
2.000000e+00 1.503626e-15 2.082492e-25
3.000000e+00 1.675680e-15 4.830243e-22
4.000000e+00 5.672246e-12 5.408034e-22
5.000000e+00 5.229832e-12 1.345779e-19
6.000000e+00 8.086525e-14 8.531715e-20
7.000000e+00 1.245622e-13 5.271010e-21
8.000000e+00 1.378815e-15 3.526382e-21
9.000000e+00 2.084873e-15 3.583942e-14
1.000000e+01 3.808407e-16 1.444357e-14
1.100000e+01 4.049423e-16 7.736098e-13
1.200000e+01 9.064267e-17 2.056914e-12
1.300000e+01 1.139071e-16 2.418183e-12
1.400000e+01 8.694955e-17 7.351866e-13
1.500000e+01 5.969622e-17 1.146312e-12
1.600000e+01 6.616559e-17 1.952153e-12
1.700000e+01 7.002985e-17 1.396681e-12
1.800000e+01 4.579185e-17 8.248361e-13
1.900000e+01 5.288572e-17 8.807142e-13
2.000000e+01 6.391236e-17 3.476558e-12
2.100000e+01 4.541064e-17 3.582232e-13
2.200000e+01 6.685915e-17 4.029538e-13
2.300000e+01 4.735580e-17 1.677265e-13
2.400000e+01 4.430770e-17 1.710499e-13
2.500000e+01 6.814707e-17 2.298429e-13
2.600000e+01 7.207433e-17 5.925273e-14
2.700000e+01 6.893786e-17 2.891484e-14
2.800000e+01 8.062301e-17 3.807386e-14
2.900000e+01 4.371771e-17 7.774751e-15
3.000000e+01 6.688400e-17 2.953355e-14
3.100000e+01 7.898133e-17 8.521693e-15
3.200000e+01 4.627684e-17 1.176745e-14
3.300000e+01 1.892186e-16 5.623752e-15
3.400000e+01 4.850362e-17 4.083024e-15
3.500000e+01 1.585745e-16 9.182102e-15
3.600000e+01 5.986105e-17 2.615355e-15
3.700000e+01 7.523182e-17 2.679900e-15
3.800000e+01 6.682765e-17 4.075999e-15
3.900000e+01 5.418812e-17 8.332998e-16
4.000000e+01 7.468557e-17 2.198160e-15
4.100000e+01 1.840558e-16 7.158860e-16
4.200000e+01 2.167050e-16 1.222755e-15
4.300000e+01 2.080582e-16 1.149584e-15
4.400000e+01 1.229138e-16 7.750608e-16
4.500000e+01 8.727496e-17 1.409287e-15
4.600000e+01 1.205324e-16 6.666236e-16
4.700000e+01 8.520320e-17 6.665644e-16
4.800000e+01 5.357028e-17 2.839940e-15
4.900000e+01 7.449343e-17 4.265394e-16
5.000000e+01 9.284042e-17 3.963124e-16
5.100000e+01 7.729660e-17 5.321289e-16
5.200000e+01 9.004567e-17 4.752173e-16
5.300000e+01 2.205493e-16 3.880167e-16
5.400000e+01 4.901970e-17 1.790256e-16
5.500000e+01 7.339301e-17 3.107108e-16
5.600000e+01 5.200616e-17 3.224492e-16
5.700000e+01 8.614794e-17 2.537172e-16
5.800000e+01 4.775330e-17 2.787587e-16
5.900000e+01 5.912502e-17 2.545815e-16
6.000000e+01 5.971709e-17 1.762769e-16
6.100000e+01 6.590224e-17 1.874977e-16
6.200000e+01 5.536487e-17 1.790614e-16
6.300000e+01 5.728538e-17 1.861647e-16
6.400000e+01 2.799925e-16 1.916573e-16
6.500000e+01 3.094055e-17 1.915231e-16
6.600000e+01 4.316336e-17 2.167571e-16
6.700000e+01 3.728013e-17 1.356781e-16
6.800000e+01 4.030736e-17 1.374880e-16
6.900000e+01 4.173082e-17 1.479149e-16
7.000000e+01 4.108783e-17 1.229967e-16
7.100000e+01 3.941667e-17 1.385558e-16
7.200000e+01 4.555246e-17 1.304308e-16
7.300000e+01 4.065138e-17 1.031580e-16
7.400000e+01 5.068233e-17 1.005346e-16
7.500000e+01 3.894365e-17 1.763593e-16
7.600000e+01 3.649025e-17 7.794854e-17
7.700000e+01 4.655928e-17 9.480482e-17
7.800000e+01 4.643826e-17 7.034046e-17
7.900000e+01 3.989015e-17 7.547392e-17
8.000000e+01 3.935804e-17 8.814326e-17
8.100000e+01 3.947008e-17 4.930145e-17
8.200000e+01 4.744214e-17 4.533393e-17
8.300000e+01 2.988689e-17 8.023917e-17
8.400000e+01 3.194686e-17 6.955916e-17
8.500000e+01 3.191364e-17 4.843150e-17
8.600000e+01 2.538383e-17 5.870373e-17
8.700000e+01 3.077835e-17 4.978144e-17
8.800000e+01 2.978532e-17 5.010702e-17
8.900000e+01 3.142860e-17 4.530576e-17
9.000000e+01 3.159234e-17 4.804462e-17
9.100000e+01 3.341264e-17 4.277615e-17
9.200000e+01 2.984298e-17 4.444841e-17
9.300000e+01 2.439115e-17 4.097226e-17
9.400000e+01 2.772977e-17 4.174503e-17
9.500000e+01 2.897604e-17 3.960613e-17
9.600000e+01 3.507136e-17 2.445825e-17
9.700000e+01 1.916601e-17 3.694187e-17
9.800000e+01 2.204060e-17 2.951884e-17
9.900000e+01 2.083030e-17 3.690257e-17
1.000000e+02 2.109464e-17 3.127955e-17
